time,mg_index
2452030.0,0.27777
2452031.0,0.27776
2452032.0,0.27891
2452033.0,0.27768
2452034.0,0.27748
2452035.0,0.27668
2452036.0,0.27581
2452037.0,0.27451
2452038.0,0.27315
2452039.0,0.27200
2452040.0,0.27073
2452041.0,0.27040
2452042.0,0.27086
2452043.0,0.27137
2452044.0,0.27172
2452045.0,0.27212
2452046.0,0.27297
2452047.0,0.27338
2452048.0,0.27419
2452049.0,0.27524
2452050.0,0.27627
2452051.0,0.27732
2452052.0,0.27746
2452053.0,0.27817
2452054.0,0.27798
2452055.0,0.27748
2452056.0,0.27746
2452057.0,0.27692
2452058.0,0.27621
2452059.0,0.27526
2452060.0,0.27436
2452061.0,0.27398
2452062.0,0.27422
2452063.0,0.27514
2452064.0,0.27600
2452065.0,0.27613
2452066.0,0.27643
2452067.0,0.27688
2452068.0,0.27746
2452069.0,0.27827
2452070.0,0.27788
2452071.0,0.27746
2452072.0,0.27699
2452073.0,0.27717
2452074.0,0.27811
2452075.0,0.27883
2452076.0,0.27946
2452077.0,0.27975
2452078.0,0.28072
2452079.0,0.28132
2452080.0,0.28169
2452081.0,0.28147
2452082.0,0.28113
2452083.0,0.28115
2452084.0,0.28072
2452085.0,0.27991
2452086.0,0.27912
2452087.0,0.27797
2452088.0,0.27774
2452089.0,0.27718
2452090.0,0.27674
2452091.0,0.27668
2452092.0,0.27702
2452093.0,0.27702
2452094.0,0.27706
2452095.0,0.27637
2452096.0,0.27536
2452097.0,0.27491
2452098.0,0.27442
2452099.0,0.27461
2452100.0,0.27437
2452101.0,0.27444
2452102.0,0.27531
2452103.0,0.27623
2452104.0,0.27693
2452105.0,0.27737
2452106.0,0.27710
2452107.0,0.27816
2452108.0,0.27779
2452109.0,0.27866
2452110.0,0.27801
2452111.0,0.27759
2452112.0,0.27658
2452113.0,0.27569
2452114.0,0.27459
2452115.0,0.27422
2452116.0,0.27356
2452117.0,0.27347
2452118.0,0.27323
2452119.0,0.27315
2452120.0,0.27321
2452121.0,0.27320
2452122.0,0.27319
2452123.0,0.27361
2452124.0,0.27438
2452125.0,0.27414
2452126.0,0.27465
2452127.0,0.27512
2452128.0,0.27577
2452129.0,0.27646
2452130.0,0.27708
2452131.0,0.27712
2452132.0,0.27685
2452133.0,0.27680
2452134.0,0.27705
2452135.0,0.27675
2452136.0,0.27670
2452137.0,0.27646
2452138.0,0.27670
2452139.0,0.27624
2452140.0,0.27611
2452141.0,0.27520
2452142.0,0.27460
2452143.0,0.27510
2452144.0,0.27596
2452145.0,0.27684
2452146.0,0.27781
2452147.0,0.27851
2452148.0,0.27832
2452149.0,0.27936
2452150.0,0.27921
2452151.0,0.27956
2452152.0,0.27951
2452153.0,0.27966
2452154.0,0.27962
2452155.0,0.27928
2452156.0,0.27838
2452157.0,0.27891
2452158.0,0.27970
2452159.0,0.28053
2452160.0,0.28130
2452161.0,0.28297
2452162.0,0.28136
2452163.0,0.28129
2452164.0,0.28151
2452165.0,0.28155
2452166.0,0.28135
2452167.0,0.28071
2452168.0,0.27931
2452169.0,0.27868
2452170.0,0.27847
2452171.0,0.27852
2452172.0,0.27927
2452173.0,0.28119
2452174.0,0.28277
2452175.0,0.28351
2452176.0,0.28399
2452177.0,0.28423
2452178.0,0.28497
2452179.0,0.28531
2452180.0,0.28528
2452181.0,0.28524
2452182.0,0.28398
2452183.0,0.28282
2452184.0,0.28185
2452185.0,0.28086
2452186.0,0.28097
2452187.0,0.28068
2452188.0,0.27994
2452189.0,0.27918
2452190.0,0.27852
2452191.0,0.27881
2452192.0,0.27985
2452193.0,0.28041
2452194.0,0.28109
2452195.0,0.28141
2452196.0,0.28097
2452197.0,0.28103
2452198.0,0.28115
2452199.0,0.28187
2452200.0,0.28262
2452201.0,0.28315
2452202.0,0.28428
2452203.0,0.28444
2452204.0,0.28483
2452205.0,0.28590
2452206.0,0.28614
2452207.0,0.28667
2452208.0,0.28661
2452209.0,0.28566
2452210.0,0.28408
2452211.0,0.28246
2452212.0,0.28141
2452213.0,0.28072
2452214.0,0.28030
2452215.0,0.28010
2452216.0,0.28009
2452217.0,0.28000
2452218.0,0.28116
2452219.0,0.28096
2452220.0,0.28144
2452221.0,0.28268
2452222.0,0.28272
2452223.0,0.28269
2452224.0,0.28250
2452225.0,0.28205
2452226.0,0.28160
2452227.0,0.28164
2452228.0,0.28154
2452229.0,0.28154
2452230.0,0.28146
2452231.0,0.28118
2452232.0,0.28134
2452233.0,0.28173
2452234.0,0.28179
2452235.0,0.28169
2452236.0,0.28192
2452237.0,0.28031
2452238.0,0.27951
2452239.0,0.27847
2452240.0,0.27750
2452241.0,0.27812
2452242.0,0.27951
2452243.0,0.28027
2452244.0,0.28154
2452245.0,0.28225
2452246.0,0.28372
2452247.0,0.28445
2452248.0,0.28559
2452249.0,0.28563
2452250.0,0.28504
2452251.0,0.28419
2452252.0,0.28364
2452253.0,0.28292
2452254.0,0.28214
2452255.0,0.28182
2452256.0,0.28247
2452257.0,0.28213
2452258.0,0.28231
2452259.0,0.28254
2452260.0,0.28272
2452261.0,0.28308
2452262.0,0.28315
2452263.0,0.28323
2452264.0,0.28335
2452265.0,0.28410
2452266.0,0.28450
2452267.0,0.28487
2452268.0,0.28495
2452269.0,0.28537
2452270.0,0.28612
2452271.0,0.28533
2452272.0,0.28536
2452273.0,0.28629
2452274.0,0.28704
2452275.0,0.28708
2452276.0,0.28672
2452277.0,0.28584
2452278.0,0.28501
2452279.0,0.28429
2452280.0,0.28334
2452281.0,0.28240
2452282.0,0.28181
2452283.0,0.28270
2452284.0,0.28284
2452285.0,0.28227
2452286.0,0.28283
2452287.0,0.28319
2452288.0,0.28319
2452289.0,0.28421
2452290.0,0.28412
2452291.0,0.28348
2452292.0,0.28404
2452293.0,0.28532
2452294.0,0.28589
2452295.0,0.28721
2452296.0,0.28841
2452297.0,0.28865
2452298.0,0.28847
2452299.0,0.28748
2452300.0,0.28716
2452301.0,0.28784
2452302.0,0.28838
2452303.0,0.28729
2452304.0,0.28729
2452305.0,0.28724
2452306.0,0.28707
2452307.0,0.28704
2452308.0,0.28687
2452309.0,0.28686
2452310.0,0.28653
2452311.0,0.28535
2452312.0,0.28308
2452313.0,0.28170
2452314.0,0.28160
2452315.0,0.28241
2452316.0,0.28256
2452317.0,0.28235
2452318.0,0.28258
2452319.0,0.28301
2452320.0,0.28358
2452321.0,0.28431
2452322.0,0.28460
2452323.0,0.28486
2452324.0,0.28425
2452325.0,0.28328
2452326.0,0.28266
2452327.0,0.28364
2452328.0,0.28280
2452329.0,0.28293
2452330.0,0.28321
2452331.0,0.28284
2452332.0,0.28223
2452333.0,0.28262
2452334.0,0.28246
2452335.0,0.28193
2452336.0,0.28270
2452337.0,0.28267
2452338.0,0.28212
2452339.0,0.28156
2452340.0,0.28104
2452341.0,0.28083
2452342.0,0.28034
2452343.0,0.28052
2452344.0,0.28007
2452345.0,0.27991
2452346.0,0.28047
2452347.0,0.28111
2452348.0,0.28171
2452349.0,0.28268
2452350.0,0.28299
2452351.0,0.28286
2452352.0,0.28187
2452353.0,0.28082
2452354.0,0.28086
2452355.0,0.28059
2452356.0,0.28006
2452357.0,0.27994
2452358.0,0.27956
2452359.0,0.27926
2452360.0,0.27984
2452361.0,0.28022
2452362.0,0.28040
2452363.0,0.28087
2452364.0,0.28109
2452365.0,0.28091
2452366.0,0.28044
2452367.0,0.28056
2452368.0,0.28089
2452369.0,0.28119
2452370.0,0.28149
2452371.0,0.28157
2452372.0,0.28211
2452373.0,0.28244
2452374.0,0.28299
2452375.0,0.28327
2452376.0,0.28358
2452377.0,0.28441
2452378.0,0.28459
2452379.0,0.28367
2452380.0,0.28305
2452381.0,0.28176
2452382.0,0.28154
2452383.0,0.28123
2452384.0,0.28008
2452385.0,0.28000
2452386.0,0.27913
2452387.0,0.27896
2452388.0,0.27983
2452389.0,0.27991
2452390.0,0.28015
2452391.0,0.28051
2452392.0,0.27985
2452393.0,0.27877
2452394.0,0.27824
2452395.0,0.27842
2452396.0,0.27917
2452397.0,0.28040
2452398.0,0.28114
2452399.0,0.28230
2452400.0,0.28302
2452401.0,0.28365
2452402.0,0.28430
2452403.0,0.28413
2452404.0,0.28425
2452405.0,0.28346
2452406.0,0.28244
2452407.0,0.28126
2452408.0,0.27987
2452409.0,0.27820
2452410.0,0.27832
2452411.0,0.27702
2452412.0,0.27711
2452413.0,0.27759
2452414.0,0.27829
2452415.0,0.27901
2452416.0,0.28047
2452417.0,0.28082
2452418.0,0.28135
2452419.0,0.28136
2452420.0,0.28112
2452421.0,0.28075
2452422.0,0.28040
2452423.0,0.28055
2452424.0,0.28051
2452425.0,0.28131
2452426.0,0.28146
2452427.0,0.28146
2452428.0,0.28168
2452429.0,0.28142
2452430.0,0.28142
2452431.0,0.28088
2452432.0,0.28056
2452433.0,0.27972
2452434.0,0.27833
2452435.0,0.27711
2452436.0,0.27586
2452437.0,0.27530
2452438.0,0.27525
2452439.0,0.27504
2452440.0,0.27507
2452441.0,0.27560
2452442.0,0.27669
2452443.0,0.27842
2452444.0,0.27948
2452445.0,0.27964
2452446.0,0.27956
2452447.0,0.27882
2452448.0,0.27895
2452449.0,0.27842
2452450.0,0.27787
2452451.0,0.27776
2452452.0,0.27773
2452453.0,0.27739
2452454.0,0.27729
2452455.0,0.27744
2452456.0,0.27762
2452457.0,0.27762
2452458.0,0.27797
2452459.0,0.27777
2452460.0,0.27699
2452461.0,0.27629
2452462.0,0.27537
2452463.0,0.27460
2452464.0,0.27518
2452465.0,0.27502
2452466.0,0.27532
2452467.0,0.27520
2452468.0,0.27533
2452469.0,0.27555
2452470.0,0.27643
2452471.0,0.27677
2452472.0,0.27751
2452473.0,0.27755
2452474.0,0.27838
2452475.0,0.27809
2452476.0,0.27793
2452477.0,0.27787
2452478.0,0.27855
2452479.0,0.27940
2452480.0,0.28058
2452481.0,0.28062
2452482.0,0.28234
2452483.0,0.28304
2452484.0,0.28317
2452485.0,0.28317
2452486.0,0.28257
2452487.0,0.28062
2452488.0,0.28052
2452489.0,0.28052
2452490.0,0.27490
2452491.0,0.27500
2452492.0,0.27391
2452493.0,0.27455
2452494.0,0.27464
2452495.0,0.27478
2452496.0,0.27578
2452497.0,0.27693
2452498.0,0.27876
2452499.0,0.27997
2452500.0,0.28164
2452501.0,0.28265
2452502.0,0.28340
2452503.0,0.28348
2452504.0,0.28410
2452505.0,0.28429
2452506.0,0.28494
2452507.0,0.28486
2452508.0,0.28427
2452509.0,0.28324
2452510.0,0.28209
2452511.0,0.28095
2452512.0,0.28076
2452513.0,0.27879
2452514.0,0.27787
2452515.0,0.27663
2452516.0,0.27614
2452517.0,0.27604
2452518.0,0.27612
2452519.0,0.27712
2452520.0,0.27789
2452521.0,0.27894
2452522.0,0.27917
2452523.0,0.27966
2452524.0,0.28016
2452525.0,0.28144
2452526.0,0.28234
2452527.0,0.28361
2452528.0,0.28373
2452529.0,0.28377
2452530.0,0.28386
2452531.0,0.28353
2452532.0,0.28287
2452533.0,0.28213
2452534.0,0.28127
2452535.0,0.28097
2452536.0,0.27994
2452537.0,0.27955
2452538.0,0.27897
2452539.0,0.27893
2452540.0,0.27853
2452541.0,0.27770
2452542.0,0.27689
2452543.0,0.27643
2452544.0,0.27557
2452545.0,0.27539
2452546.0,0.27488
2452547.0,0.27481
2452548.0,0.27498
2452549.0,0.27511
2452550.0,0.27571
2452551.0,0.27657
2452552.0,0.27769
2452553.0,0.27890
2452554.0,0.27963
2452555.0,0.27966
2452556.0,0.28041
2452557.0,0.28060
2452558.0,0.28079
2452559.0,0.28106
2452560.0,0.28084
2452561.0,0.28071
2452562.0,0.27975
2452563.0,0.27952
2452564.0,0.27950
2452565.0,0.27961
2452566.0,0.27950
2452567.0,0.27911
2452568.0,0.27863
2452569.0,0.27793
2452570.0,0.27730
2452571.0,0.27635
2452572.0,0.27575
2452573.0,0.27577
2452574.0,0.27577
2452575.0,0.27618
2452576.0,0.27645
2452577.0,0.27674
2452578.0,0.27706
2452579.0,0.27730
2452580.0,0.27737
2452581.0,0.27800
2452582.0,0.27868
2452583.0,0.27942
2452584.0,0.27969
2452585.0,0.27992
2452586.0,0.27979
2452587.0,0.28038
2452588.0,0.27997
2452589.0,0.27976
2452590.0,0.27900
2452591.0,0.27777
2452592.0,0.27726
2452593.0,0.27738
2452594.0,0.27768
2452595.0,0.27818
2452596.0,0.27808
2452597.0,0.27742
2452598.0,0.27713
2452599.0,0.27641
2452600.0,0.27567
2452601.0,0.27544
2452602.0,0.27537
2452603.0,0.27500
2452604.0,0.27466
2452605.0,0.27420
2452606.0,0.27413
2452607.0,0.27417
2452608.0,0.27450
2452609.0,0.27550
2452610.0,0.27637
2452611.0,0.27733
2452612.0,0.27802
2452613.0,0.27785
2452614.0,0.27823
2452615.0,0.27846
2452616.0,0.27887
2452617.0,0.27938
2452618.0,0.27825
2452619.0,0.27804
2452620.0,0.27758
2452621.0,0.27817
2452622.0,0.27916
2452623.0,0.28004
2452624.0,0.28032
2452625.0,0.28142
2452626.0,0.28177
2452627.0,0.28127
2452628.0,0.28086
2452629.0,0.28052
2452630.0,0.27984
2452631.0,0.27824
2452632.0,0.27667
2452633.0,0.27484
2452634.0,0.27314
2452635.0,0.27298
2452636.0,0.27308
2452637.0,0.27332
2452638.0,0.27376
2452639.0,0.27470
2452640.0,0.27531
2452641.0,0.27532
2452642.0,0.27506
2452643.0,0.27511
2452644.0,0.27543
2452645.0,0.27512
2452646.0,0.27520
2452647.0,0.27525
2452648.0,0.27669
2452649.0,0.27756
2452650.0,0.27908
2452651.0,0.28006
2452652.0,0.28039
2452653.0,0.27986
2452654.0,0.27941
2452655.0,0.27910
2452656.0,0.27833
2452657.0,0.27762
2452658.0,0.27638
2452659.0,0.27467
2452660.0,0.27518
2452661.0,0.27340
2452662.0,0.27306
2452663.0,0.27303
2452664.0,0.27291
2452665.0,0.27316
2452666.0,0.27349
2452667.0,0.27384
2452668.0,0.27424
2452669.0,0.27379
2452670.0,0.27347
2452671.0,0.27263
2452672.0,0.27211
2452673.0,0.27186
2452674.0,0.27207
2452675.0,0.27319
2452676.0,0.27515
2452677.0,0.27611
2452678.0,0.27660
2452679.0,0.27715
2452680.0,0.27756
2452681.0,0.27786
2452682.0,0.27742
2452683.0,0.27694
2452684.0,0.27583
2452685.0,0.27418
2452686.0,0.27301
2452687.0,0.27173
2452688.0,0.27075
2452689.0,0.27114
2452690.0,0.27117
2452691.0,0.27101
2452692.0,0.27033
2452693.0,0.27018
2452694.0,0.27026
2452695.0,0.27078
2452696.0,0.27082
2452697.0,0.27055
2452698.0,0.27086
2452699.0,0.27162
2452700.0,0.27327
2452701.0,0.27441
2452702.0,0.27605
2452703.0,0.27742
2452704.0,0.27832
2452705.0,0.27870
2452706.0,0.27916
2452707.0,0.27834
2452708.0,0.27789
2452709.0,0.27691
2452710.0,0.27563
2452711.0,0.27370
2452712.0,0.27233
2452713.0,0.27159
2452714.0,0.27114
2452715.0,0.27071
2452716.0,0.27062
2452717.0,0.27000
2452718.0,0.26908
2452719.0,0.26840
2452720.0,0.26807
2452721.0,0.26828
2452722.0,0.26895
2452723.0,0.26977
2452724.0,0.27079
2452725.0,0.27178
2452726.0,0.27248
2452727.0,0.27411
2452728.0,0.27556
2452729.0,0.27623
2452730.0,0.27713
2452731.0,0.27693
2452732.0,0.27649
2452733.0,0.27647
2452734.0,0.27527
2452735.0,0.27378
2452736.0,0.27269
2452737.0,0.27180
2452738.0,0.27117
2452739.0,0.27035
2452740.0,0.26998
2452741.0,0.26993
2452742.0,0.27013
2452743.0,0.27032
2452744.0,0.27024
2452745.0,0.27005
2452746.0,0.26985
2452747.0,0.27005
2452748.0,0.27063
2452749.0,0.27135
2452750.0,0.27266
2452751.0,0.27378
2452752.0,0.27441
2452753.0,0.27470
2452754.0,0.27535
2452755.0,0.27600
2452756.0,0.27679
2452757.0,0.27638
2452758.0,0.27590
2452759.0,0.27540
2452760.0,0.27398
2452761.0,0.27311
2452762.0,0.27253
2452763.0,0.27222
2452764.0,0.27168
2452765.0,0.27101
2452766.0,0.27005
2452767.0,0.26872
2452768.0,0.26821
2452769.0,0.26836
2452770.0,0.26851
2452771.0,0.26905
2452772.0,0.26927
2452773.0,0.26966
2452774.0,0.27011
2452775.0,0.27058
2452776.0,0.27130
2452777.0,0.27194
2452778.0,0.27276
2452779.0,0.27346
2452780.0,0.27381
2452781.0,0.27451
2452782.0,0.27483
2452783.0,0.27475
2452784.0,0.27474
2452785.0,0.27488
2452786.0,0.27506
2452787.0,0.27566
2452788.0,0.27441
2452789.0,0.27363
2452790.0,0.27271
2452791.0,0.27183
2452792.0,0.27072
2452793.0,0.27056
2452794.0,0.26970
2452795.0,0.26966
2452796.0,0.27050
2452797.0,0.27164
2452798.0,0.27247
2452799.0,0.27342
2452800.0,0.27491
2452801.0,0.27521
2452802.0,0.27630
2452803.0,0.27637
2452804.0,0.27411
2452805.0,0.27406
2452806.0,0.27368
2452807.0,0.27311
2452808.0,0.27280
2452809.0,0.27272
2452810.0,0.27277
2452811.0,0.27265
2452812.0,0.27259
2452813.0,0.27256
2452814.0,0.27277
2452815.0,0.27247
2452816.0,0.27216
2452817.0,0.27216
2452818.0,0.27266
2452819.0,0.27280
2452820.0,0.27344
2452821.0,0.27347
2452822.0,0.27419
2452823.0,0.27490
2452824.0,0.27534
2452825.0,0.27514
2452826.0,0.27532
2452827.0,0.27508
2452828.0,0.27514
2452829.0,0.27507
2452830.0,0.27419
2452831.0,0.27335
2452832.0,0.27289
2452833.0,0.27304
2452834.0,0.27346
2452835.0,0.27409
2452836.0,0.27396
2452837.0,0.27402
2452838.0,0.27482
2452839.0,0.27533
2452840.0,0.27594
2452841.0,0.27618
2452842.0,0.27580
2452843.0,0.27494
2452844.0,0.27341
2452845.0,0.27187
2452846.0,0.27113
2452847.0,0.27091
2452848.0,0.27209
2452849.0,0.27213
2452850.0,0.27217
2452851.0,0.27253
2452852.0,0.27257
2452853.0,0.27287
2452854.0,0.27370
2452855.0,0.27374
2452856.0,0.27338
2452857.0,0.27311
2452858.0,0.27267
2452859.0,0.27218
2452860.0,0.27188
2452861.0,0.27264
2452862.0,0.27312
2452863.0,0.27340
2452864.0,0.27362
2452865.0,0.27335
2452866.0,0.27286
2452867.0,0.27258
2452868.0,0.27290
2452869.0,0.27273
2452870.0,0.27261
2452871.0,0.27194
2452872.0,0.27166
2452873.0,0.27161
2452874.0,0.27255
2452875.0,0.27322
2452876.0,0.27383
2452877.0,0.27415
2452878.0,0.27437
2452879.0,0.27470
2452880.0,0.27480
2452881.0,0.27422
2452882.0,0.27437
2452883.0,0.27386
2452884.0,0.27331
2452885.0,0.27243
2452886.0,0.27182
2452887.0,0.27239
2452888.0,0.27231
2452889.0,0.27216
2452890.0,0.27175
2452891.0,0.27144
2452892.0,0.27055
2452893.0,0.27045
2452894.0,0.27018
2452895.0,0.26997
2452896.0,0.27009
2452897.0,0.26993
2452898.0,0.26964
2452899.0,0.26977
2452900.0,0.27007
2452901.0,0.27089
2452902.0,0.27162
2452903.0,0.27212
2452904.0,0.27234
2452905.0,0.27293
2452906.0,0.27306
2452907.0,0.27404
2452908.0,0.27466
2452909.0,0.27500
2452910.0,0.27507
2452911.0,0.27447
2452912.0,0.27408
2452913.0,0.27379
2452914.0,0.27332
2452915.0,0.27289
2452916.0,0.27289
2452917.0,0.27267
2452918.0,0.27266
2452919.0,0.27266
2452920.0,0.27223
2452921.0,0.27214
2452922.0,0.27225
2452923.0,0.27233
2452924.0,0.27119
2452925.0,0.26996
2452926.0,0.26945
2452927.0,0.26895
2452928.0,0.26909
2452929.0,0.26954
2452930.0,0.27058
2452931.0,0.27153
2452932.0,0.27219
2452933.0,0.27244
2452934.0,0.27301
2452935.0,0.27368
2452936.0,0.27445
2452937.0,0.27487
2452938.0,0.27572
2452939.0,0.27746
2452940.0,0.27934
2452941.0,0.28032
2452942.0,0.28088
2452943.0,0.28028
2452944.0,0.27922
2452945.0,0.27816
2452946.0,0.27637
2452947.0,0.27386
2452948.0,0.27221
2452949.0,0.27106
2452950.0,0.27008
2452951.0,0.26865
2452952.0,0.26821
2452953.0,0.26796
2452954.0,0.26788
2452955.0,0.26755
2452956.0,0.26769
2452957.0,0.26809
2452958.0,0.26864
2452959.0,0.26912
2452960.0,0.26991
2452961.0,0.27050
2452962.0,0.27177
2452963.0,0.27383
2452964.0,0.27590
2452965.0,0.27681
2452966.0,0.27784
2452967.0,0.27844
2452968.0,0.27915
2452969.0,0.27889
2452970.0,0.27861
2452971.0,0.27869
2452972.0,0.27847
2452973.0,0.27760
2452974.0,0.27659
2452975.0,0.27510
2452976.0,0.27361
2452977.0,0.27242
2452978.0,0.27138
2452979.0,0.26995
2452980.0,0.26864
2452981.0,0.26798
2452982.0,0.26712
2452983.0,0.26669
2452984.0,0.26651
2452985.0,0.26651
2452986.0,0.26671
2452987.0,0.26704
2452988.0,0.26737
2452989.0,0.26866
2452990.0,0.26976
2452991.0,0.27130
2452992.0,0.27316
2452993.0,0.27353
2452994.0,0.27510
2452995.0,0.27598
2452996.0,0.27634
2452997.0,0.27647
2452998.0,0.27706
2452999.0,0.27737
2453000.0,0.27596
2453001.0,0.27439
2453002.0,0.27271
2453003.0,0.27134
2453004.0,0.27008
2453005.0,0.27007
2453006.0,0.26859
2453007.0,0.26878
2453008.0,0.26870
2453009.0,0.26869
2453010.0,0.26869
2453011.0,0.26857
2453012.0,0.26871
2453013.0,0.26915
2453014.0,0.26939
2453015.0,0.26864
2453016.0,0.26834
2453017.0,0.26836
2453018.0,0.26850
2453019.0,0.26997
2453020.0,0.27097
2453021.0,0.27144
2453022.0,0.27371
2453023.0,0.27441
2453024.0,0.27509
2453025.0,0.27595
2453026.0,0.27619
2453027.0,0.27568
2453028.0,0.27464
2453029.0,0.27363
2453030.0,0.27187
2453031.0,0.27028
2453032.0,0.26863
2453033.0,0.26765
2453034.0,0.26726
2453035.0,0.26730
2453036.0,0.26772
2453037.0,0.26771
2453038.0,0.26818
2453039.0,0.26886
2453040.0,0.26927
2453041.0,0.26945
2453042.0,0.26965
2453043.0,0.26939
2453044.0,0.26966
2453045.0,0.26997
2453046.0,0.27034
2453047.0,0.27107
2453048.0,0.27157
2453049.0,0.27204
2453050.0,0.27215
2453051.0,0.27271
2453052.0,0.27279
2453053.0,0.27251
2453054.0,0.27197
2453055.0,0.27125
2453056.0,0.27070
2453057.0,0.27002
2453058.0,0.26941
2453059.0,0.26922
2453060.0,0.26898
2453061.0,0.26910
2453062.0,0.26893
2453063.0,0.26903
2453064.0,0.26921
2453065.0,0.26954
2453066.0,0.26960
2453067.0,0.26904
2453068.0,0.26791
2453069.0,0.26762
2453070.0,0.26768
2453071.0,0.26803
2453072.0,0.26852
2453073.0,0.26898
2453074.0,0.26931
2453075.0,0.26942
2453076.0,0.26990
2453077.0,0.27059
2453078.0,0.27111
2453079.0,0.27155
2453080.0,0.27132
2453081.0,0.27104
2453082.0,0.27082
2453083.0,0.27084
2453084.0,0.27065
2453085.0,0.27063
2453086.0,0.27123
2453087.0,0.27133
2453088.0,0.27144
2453089.0,0.27165
2453090.0,0.27223
2453091.0,0.27242
2453092.0,0.27276
2453093.0,0.27242
2453094.0,0.27186
2453095.0,0.27135
2453096.0,0.27087
2453097.0,0.27022
2453098.0,0.27003
2453099.0,0.27001
2453100.0,0.27024
2453101.0,0.27073
2453102.0,0.27065
2453103.0,0.27037
2453104.0,0.27032
2453105.0,0.26986
2453106.0,0.26911
2453107.0,0.26886
2453108.0,0.26919
2453109.0,0.26938
2453110.0,0.26925
2453111.0,0.26940
2453112.0,0.26953
2453113.0,0.26996
2453114.0,0.27060
2453115.0,0.27127
2453116.0,0.27184
2453117.0,0.27195
2453118.0,0.27203
2453119.0,0.27216
2453120.0,0.27117
2453121.0,0.27072
2453122.0,0.27015
2453123.0,0.26967
2453124.0,0.26910
2453125.0,0.26849
2453126.0,0.26850
2453127.0,0.26896
2453128.0,0.26921
2453129.0,0.26933
2453130.0,0.26915
2453131.0,0.26890
2453132.0,0.26844
2453133.0,0.26834
2453134.0,0.26830
2453135.0,0.26855
2453136.0,0.26900
2453137.0,0.26917
2453138.0,0.26922
2453139.0,0.26986
2453140.0,0.27005
2453141.0,0.27061
2453142.0,0.27076
2453143.0,0.27074
2453144.0,0.27080
2453145.0,0.27080
2453146.0,0.27053
2453147.0,0.27032
2453148.0,0.27036
2453149.0,0.27018
2453150.0,0.27036
2453151.0,0.27037
2453152.0,0.26989
2453153.0,0.26989
2453154.0,0.26940
2453155.0,0.26918
2453156.0,0.26908
2453157.0,0.26896
2453158.0,0.26859
2453159.0,0.26878
2453160.0,0.26895
2453161.0,0.26907
2453162.0,0.26942
2453163.0,0.26934
2453164.0,0.26954
2453165.0,0.26925
2453166.0,0.26852
2453167.0,0.26822
2453168.0,0.26789
2453169.0,0.26747
2453170.0,0.26740
2453171.0,0.26799
2453172.0,0.26858
2453173.0,0.26972
2453174.0,0.27044
2453175.0,0.27076
2453176.0,0.27067
2453177.0,0.27106
2453178.0,0.27152
2453179.0,0.27137
2453180.0,0.27259
2453181.0,0.27138
2453182.0,0.27065
2453183.0,0.27000
2453184.0,0.26912
2453185.0,0.26883
2453186.0,0.26848
2453187.0,0.26846
2453188.0,0.26818
2453189.0,0.26810
2453190.0,0.26788
2453191.0,0.26808
2453192.0,0.26790
2453193.0,0.26725
2453194.0,0.26693
2453195.0,0.26672
2453196.0,0.26691
2453197.0,0.26663
2453198.0,0.26739
2453199.0,0.26911
2453200.0,0.27114
2453201.0,0.27242
2453202.0,0.27339
2453203.0,0.27345
2453204.0,0.27358
2453205.0,0.27408
2453206.0,0.27522
2453207.0,0.27530
2453208.0,0.27513
2453209.0,0.27465
2453210.0,0.27373
2453211.0,0.27219
2453212.0,0.27142
2453213.0,0.27062
2453214.0,0.26981
2453215.0,0.26855
2453216.0,0.26758
2453217.0,0.26637
2453218.0,0.26632
2453219.0,0.26687
2453220.0,0.26703
2453221.0,0.26716
2453222.0,0.26754
2453223.0,0.26738
2453224.0,0.26753
2453225.0,0.26851
2453226.0,0.26867
2453227.0,0.26961
2453228.0,0.27023
2453229.0,0.27100
2453230.0,0.27165
2453231.0,0.27250
2453232.0,0.27345
2453233.0,0.27405
2453234.0,0.27388
2453235.0,0.27356
2453236.0,0.27249
2453237.0,0.27152
2453238.0,0.27121
2453239.0,0.27114
2453240.0,0.27112
2453241.0,0.27075
2453242.0,0.27016
2453243.0,0.26938
2453244.0,0.26889
2453245.0,0.26879
2453246.0,0.26857
2453247.0,0.26841
2453248.0,0.26829
2453249.0,0.26754
2453250.0,0.26696
2453251.0,0.26706
2453252.0,0.26824
2453253.0,0.26919
2453254.0,0.27008
2453255.0,0.27078
2453256.0,0.27132
2453257.0,0.27158
2453258.0,0.27201
2453259.0,0.27281
2453260.0,0.27296
2453261.0,0.27336
2453262.0,0.27240
2453263.0,0.27139
2453264.0,0.27049
2453265.0,0.27083
2453266.0,0.27098
2453267.0,0.27096
2453268.0,0.27020
2453269.0,0.26986
2453270.0,0.26985
2453271.0,0.26763
2453272.0,0.26734
2453273.0,0.26727
2453274.0,0.26740
2453275.0,0.26722
2453276.0,0.26717
2453277.0,0.26697
2453278.0,0.26721
2453279.0,0.26787
2453280.0,0.26872
2453281.0,0.26916
2453282.0,0.26945
2453283.0,0.26959
2453284.0,0.26955
2453285.0,0.26936
2453286.0,0.26963
2453287.0,0.26990
2453288.0,0.26944
2453289.0,0.26901
2453290.0,0.26845
2453291.0,0.26818
2453292.0,0.26827
2453293.0,0.26815
2453294.0,0.26840
2453295.0,0.26858
2453296.0,0.26870
2453297.0,0.26873
2453298.0,0.26887
2453299.0,0.26946
2453300.0,0.26999
2453301.0,0.27030
